Book0000035357;2022/01/17;2022/01/20;EriMoura131;1;367.200
Book0000035370;2022/01/17;2022/01/18;SantiMota;2;122.400
Book0000035391;2022/01/17;2022/01/19;CarlVaz1845;2;244.800
Book0000035170;2022/01/09;2022/01/11;RitCorreia;4;244.800
Book0000035183;2022/01/09;2022/01/10;JaiGonçalves;3;122.400
Book0000035187;2022/01/09;2022/01/11;ClMartins;1;244.800
Book0000035189;2022/01/09;2022/01/10;SérgLeite398;2;122.400
Book0000035191;2022/01/09;2022/01/12;JéssFernandes2006;2;367.200
Book0000035201;2022/01/09;2022/01/13;RiOliveira738;3;489.600
Book0000035203;2022/01/09;2022/01/11;ReLeite1145;3;244.800
Book0000035210;2022/01/09;2022/01/13;GuCoelho882;2;489.600
Book0000035212;2022/01/09;2022/01/11;CésNeves;3;244.800
Book0000035215;2022/01/09;2022/01/12;CaPacheco;1;367.200
Book0000035219;2022/01/09;2022/01/10;LBorges1492;1;122.400
Book0000035220;2022/01/09;2022/01/11;JSimões44;1;244.800
Book0000035221;2022/01/09;2022/01/10;RafVieira;2;122.400
Book0000035223;2022/01/09;2022/01/11;JuliaBatista;3;244.800
Book0000029420;2021/10/19;2021/10/20;NaCruz1008;1;122.400
Book0000029422;2021/10/19;2021/10/22;LucMendes;1;367.200
Book0000029425;2021/10/19;2021/10/23;HenriGarcia1684;1;489.600
Book0000029426;2021/10/19;2021/10/21;NoLeite-Henriques;3;244.800
Book0000029430;2021/10/19;2021/10/20;SAnjos;4;122.400
Book0000029435;2021/10/19;2021/10/21;ACoelho1567;2;244.800
Book0000029436;2021/10/19;2021/10/20;KevJesus926;4;122.400
Book0000029450;2021/10/19;2021/10/22;LMonteiro;3;367.200
Book0000029459;2021/10/19;2021/10/23;BenAndrade1604;4;489.600
Book0000025002;2021/08/19;2021/08/23;AlMatos1136;1;489.600
Book0000025012;2021/08/19;2021/08/22;IrinBatista;1;367.200
Book0000025018;2021/08/19;2021/08/20;PMorais;1;122.400
Book0000025022;2021/08/19;2021/08/22;IBrito1606;1;367.200
Book0000025028;2021/08/19;2021/08/23;ConstanPinto;4;489.600
Book0000025029;2021/08/19;2021/08/22;INeves766;4;367.200
Book0000025031;2021/08/19;2021/08/21;IsmaFonseca;2;244.800
Book0000025033;2021/08/19;2021/08/20;JosMendes;2;122.400
Book0000025034;2021/08/19;2021/08/21;BCarneiro1519;2;244.800
Book0000025036;2021/08/19;2021/08/20;AnitAssunção1760;2;122.400
Book0000025045;2021/08/19;2021/08/22;MaNeves1757;4;367.200
Book0000025048;2021/08/19;2021/08/21;GustaMorais118;1;244.800
Book0000025051;2021/08/19;2021/08/22;RuMoreira52;1;367.200
Book0000025052;2021/08/19;2021/08/21;ViBorges841;4;244.800
Book0000025059;2021/08/19;2021/08/23;MiAmorim-Almeida981;1;489.600
Book0000038434;2021/08/17;2021/08/21;NunAraújo1539;2;489.600
Book0000038447;2021/08/17;2021/08/21;FilRocha;3;489.600
Book0000038480;2021/08/17;2021/08/20;EnFerreira;3;367.200
Book0000038483;2021/08/17;2021/08/19;CaFernandes;3;244.800
Book0000036500;2021/07/20;2021/07/21;NoMagalhães795;2;122.400
Book0000036515;2021/07/20;2021/07/23;IsaOliveira562;2;367.200
Book0000036516;2021/07/20;2021/07/22;DiaNunes469;2;244.800
Book0000036517;2021/07/20;2021/07/21;ViAbreu;3;122.400
Book0000036529;2021/07/20;2021/07/21;DioValente1185;1;122.400
Book0000036543;2021/07/20;2021/07/24;PetrCruz1478;2;489.600
Book0000036548;2021/07/20;2021/07/21;BruCoelho1369;2;122.400
Book0000036559;2021/07/20;2021/07/24;IarAzevedo132;2;489.600
Book0000036561;2021/07/20;2021/07/24;DuartLourenço;4;489.600
Book0000013479;2021/07/18;2021/07/22;RJesus162;3;489.600
Book0000013481;2021/07/18;2021/07/20;YaraAlmeida;2;244.800
Book0000013482;2021/07/18;2021/07/20;Ariana-LRibeiro;1;244.800
Book0000013485;2021/07/18;2021/07/22;SaSousa;1;489.600
Book0000013490;2021/07/18;2021/07/21;ECruz;1;367.200
Book0000013498;2021/07/18;2021/07/20;SoraCampos746;4;244.800
Book0000013501;2021/07/18;2021/07/20;CéSantos;3;244.800
Book0000013505;2021/07/18;2021/07/21;SalomNeves;3;367.200
Book0000013508;2021/07/18;2021/07/19;DanVieira;3;122.400
Book0000013515;2021/07/18;2021/07/19;LunMorais;4;122.400
Book0000013516;2021/07/18;2021/07/19;SéSimões55;3;122.400
Book0000013522;2021/07/18;2021/07/19;BrBatista;2;122.400
Book0000013523;2021/07/18;2021/07/19;LoreCarvalho;2;122.400
Book0000013530;2021/07/18;2021/07/22;DFaria357;1;489.600
Book0000013535;2021/07/18;2021/07/19;MargariCorreia;3;122.400
Book0000014846;2021/07/01;2021/07/02;NReis;3;122.400
Book0000014847;2021/07/01;2021/07/03;ISoares1616;2;244.800
Book0000014856;2021/07/01;2021/07/03;GuilTeixeira;2;244.800
Book0000014861;2021/07/01;2021/07/05;ÍLeite-Nascimento;3;489.600
Book0000014865;2021/07/01;2021/07/02;ClLourenço;1;122.400
Book0000014870;2021/07/01;2021/07/03;NeLopes748;3;244.800
Book0000014882;2021/07/01;2021/07/05;CarlSilva;3;489.600
Book0000014883;2021/07/01;2021/07/05;AlTeixeira;3;489.600
Book0000014886;2021/07/01;2021/07/02;RoPires;1;122.400
Book0000014889;2021/07/01;2021/07/02;JoanMiranda;3;122.400
Book0000014429;2021/04/17;2021/04/20;ErikNeto;3;367.200
Book0000014430;2021/04/17;2021/04/18;MartSantos;1;122.400
Book0000014433;2021/04/17;2021/04/21;FernPinheiro787;4;489.600
Book0000014444;2021/04/17;2021/04/20;KeviPereira497;4;367.200
Book0000014448;2021/04/17;2021/04/20;JulAnjos;1;367.200
Book0000014458;2021/04/17;2021/04/19;JúOliveira1463;4;244.800
Book0000014460;2021/04/17;2021/04/19;RúbFernandes;2;244.800
Book0000014462;2021/04/17;2021/04/21;MReis;2;489.600
Book0000014467;2021/04/17;2021/04/19;RenJesus;2;244.800
Book0000014471;2021/04/17;2021/04/18;DanieGarcia224;2;122.400
Book0000034878;2021/04/15;2021/04/17;AlexanSoares420;1;244.800
Book0000034881;2021/04/15;2021/04/19;EdgFaria-Mota1014;1;489.600
Book0000034884;2021/04/15;2021/04/19;RenaBarbosa;2;489.600
Book0000034892;2021/04/15;2021/04/18;PGomes324;4;367.200
Book0000034899;2021/04/15;2021/04/18;SFaria301;1;367.200
Book0000034904;2021/04/15;2021/04/19;AlexanCunha1501;4;489.600
Book0000034915;2021/04/15;2021/04/17;DieFonseca;2;244.800
Book0000034917;2021/04/15;2021/04/17;LeonSilva599;2;244.800
Book0000034923;2021/04/15;2021/04/19;DFernandes768;2;489.600
Book0000034924;2021/04/15;2021/04/19;JMarques336;2;489.600
Book0000034925;2021/04/15;2021/04/17;ValentiEsteves1813;3;244.800
Book0000034927;2021/04/15;2021/04/17;AMatias-Nogueira469;1;244.800
Book0000034928;2021/04/15;2021/04/17;FrancisPacheco1712;1;244.800
Book0000034929;2021/04/15;2021/04/17;Violeta-CarlotMoreira;4;244.800
Book0000034932;2021/04/15;2021/04/19;CaetaCardoso-Lopes;2;489.600
Book0000034938;2021/04/15;2021/04/16;SaloSilva937;1;122.400
Book0000034939;2021/04/15;2021/04/16;ACarneiro764;2;122.400
Book0000010198;2021/04/08;2021/04/11;WilliaCunha;2;367.200
