Book0000018453;2022/12/15;2022/12/18;MaCoelho;1;489.600
Book0000018471;2022/12/15;2022/12/18;AntMoura-Leal;1;489.600
Book0000018472;2022/12/15;2022/12/19;PedrSantos763;3;652.800
Book0000021400;2022/11/16;2022/11/20;SCampos1301;3;652.800
Book0000021404;2022/11/16;2022/11/19;SofFonseca;3;489.600
Book0000021405;2022/11/16;2022/11/20;MarCoelho538;2;652.800
Book0000021414;2022/11/16;2022/11/19;NúFernandes;2;489.600
Book0000021418;2022/11/16;2022/11/17;KAssunção;1;163.200
Book0000021419;2022/11/16;2022/11/19;BriVieira;4;489.600
Book0000021423;2022/11/16;2022/11/20;ErPinho;4;652.800
Book0000021424;2022/11/16;2022/11/20;BenjaAntunes95;2;652.800
Book0000021446;2022/11/16;2022/11/20;DéborPinto1739;1;652.800
Book0000021451;2022/11/16;2022/11/18;SebaNogueira505;4;326.400
Book0000021452;2022/11/16;2022/11/17;NaiCoelho1298;2;163.200
Book0000017778;2022/11/13;2022/11/14;MáMoreira1605;2;163.200
Book0000017782;2022/11/13;2022/11/14;FilLeite;3;163.200
Book0000017786;2022/11/13;2022/11/16;CláudMelo;3;489.600
Book0000017788;2022/11/13;2022/11/14;MNogueira1328;1;163.200
Book0000017794;2022/11/13;2022/11/15;SBarbosa;3;326.400
Book0000017795;2022/11/13;2022/11/15;MateuMarques282;2;326.400
Book0000017802;2022/11/13;2022/11/16;JoeCarvalho1359;2;489.600
Book0000017806;2022/11/13;2022/11/14;MauNascimento1682;1;163.200
Book0000017807;2022/11/13;2022/11/15;AMelo-Leite;3;326.400
Book0000017810;2022/11/13;2022/11/14;AntónMiranda;1;163.200
Book0000017823;2022/11/13;2022/11/16;MaTorres101;4;489.600
Book0000023114;2022/10/07;2022/10/10;RPinheiro-Gomes;3;489.600
Book0000023115;2022/10/07;2022/10/10;ArCoelho;1;489.600
Book0000023120;2022/10/07;2022/10/10;ASilva;2;489.600
Book0000023126;2022/10/07;2022/10/09;YNeves;2;326.400
Book0000023128;2022/10/07;2022/10/10;SantMiranda708;4;489.600
Book0000023130;2022/10/07;2022/10/09;AMorais;1;326.400
Book0000023155;2022/10/07;2022/10/09;MAmaral;3;326.400
Book0000023157;2022/10/07;2022/10/08;AGomes;4;163.200
Book0000023159;2022/10/07;2022/10/09;ÁlHenriques;1;326.400
Book0000023160;2022/10/07;2022/10/09;FrederiMatos1544;2;326.400
Book0000039726;2022/09/18;2022/09/22;RPereira1265;2;652.800
Book0000039732;2022/09/18;2022/09/21;FiliLourenço;4;489.600
Book0000039741;2022/09/18;2022/09/21;ValeCruz;3;489.600
Book0000039749;2022/09/18;2022/09/22;EGaspar618;4;652.800
Book0000039751;2022/09/18;2022/09/19;LaNascimento824;2;163.200
Book0000039754;2022/09/18;2022/09/21;GasFerreira894;1;489.600
Book0000039762;2022/09/18;2022/09/21;JDomingues-Rodrigues;3;489.600
Book0000039766;2022/09/18;2022/09/20;IAndrade;4;326.400
Book0000039779;2022/09/18;2022/09/20;LeonaFerreira;1;326.400
Book0000038196;2022/09/17;2022/09/18;FCruz;4;163.200
Book0000038203;2022/09/17;2022/09/20;JPinheiro1174;4;489.600
Book0000038230;2022/09/17;2022/09/21;LLima271;3;652.800
Book0000038235;2022/09/17;2022/09/18;ACarneiro764;2;163.200
Book0000038237;2022/09/17;2022/09/19;KellRocha;4;326.400
Book0000038245;2022/09/17;2022/09/20;LReis1480;2;489.600
Book0000027616;2022/07/16;2022/07/20;MatildMonteiro236;2;652.800
Book0000027622;2022/07/16;2022/07/18;MMatos422;2;326.400
Book0000027629;2022/07/16;2022/07/18;LucaNeves-Batista1469;4;326.400
Book0000027637;2022/07/16;2022/07/17;AnMarques1904;3;163.200
Book0000027639;2022/07/16;2022/07/20;SimAmaral;4;652.800
Book0000027642;2022/07/16;2022/07/17;CatarinMartins;1;163.200
Book0000027643;2022/07/16;2022/07/19;CarCoelho;1;489.600
Book0000027655;2022/07/16;2022/07/18;ABatista1741;2;326.400
Book0000027659;2022/07/16;2022/07/20;IvAndrade;2;652.800
Book0000028736;2022/07/04;2022/07/06;AlexanPinto;2;326.400
Book0000028740;2022/07/04;2022/07/08;LeoBarros;4;652.800
Book0000028748;2022/07/04;2022/07/07;JéGarcia;2;489.600
Book0000028758;2022/07/04;2022/07/06;Clara-AnFreitas1746;1;326.400
Book0000028763;2022/07/04;2022/07/06;ASantos;2;326.400
Book0000028766;2022/07/04;2022/07/05;GuiValente;3;163.200
Book0000028768;2022/07/04;2022/07/07;ACorreia1571;2;489.600
Book0000028770;2022/07/04;2022/07/08;ValenFigueiredo1656;4;652.800
Book0000028771;2022/07/04;2022/07/05;DiPires276;1;163.200
Book0000028772;2022/07/04;2022/07/07;ARamos754;4;489.600
Book0000028776;2022/07/04;2022/07/06;JosPinheiro;1;326.400
Book0000028777;2022/07/04;2022/07/08;RafAmaral705;4;652.800
Book0000028778;2022/07/04;2022/07/07;ClarTeixeira-Fernandes;2;489.600
Book0000028780;2022/07/04;2022/07/08;BernardLourenço;2;652.800
Book0000005571;2022/05/06;2022/05/10;Irina-BeSantos;3;652.800
Book0000005579;2022/05/06;2022/05/07;JéCardoso1272;2;163.200
Book0000005595;2022/05/06;2022/05/08;LisaValente;1;326.400
Book0000005597;2022/05/06;2022/05/08;GuiPacheco736;3;326.400
Book0000005603;2022/05/06;2022/05/08;PilGomes;3;326.400
Book0000005608;2022/05/06;2022/05/10;DaSimões225;4;652.800
Book0000005619;2022/05/06;2022/05/10;IvVieira1583;1;652.800
Book0000005621;2022/05/06;2022/05/09;KeCarneiro229;2;489.600
Book0000005622;2022/05/06;2022/05/07;BPereira292;3;163.200
Book0000006140;2022/05/05;2022/05/08;BVicente982;1;489.600
Book0000006143;2022/05/05;2022/05/09;SMagalhães;4;652.800
Book0000006155;2022/05/05;2022/05/06;RicaPaiva;2;163.200
Book0000006158;2022/05/05;2022/05/06;FrederiCastro231;1;163.200
Book0000006159;2022/05/05;2022/05/06;LuRocha;1;163.200
Book0000006162;2022/05/05;2022/05/09;FPires;4;652.800
Book0000006178;2022/05/05;2022/05/08;MadalenAzevedo1807;3;489.600
Book0000020727;2022/04/17;2022/04/18;FiCardoso-Araújo599;1;163.200
Book0000020730;2022/04/17;2022/04/20;NEsteves443;2;489.600
Book0000020732;2022/04/17;2022/04/21;JorgGomes80;2;652.800
Book0000020737;2022/04/17;2022/04/20;CamiAmaral969;1;489.600
Book0000020747;2022/04/17;2022/04/19;MadalGonçalves860;1;326.400
Book0000020751;2022/04/17;2022/04/20;BrCarvalho490;2;489.600
Book0000020758;2022/04/17;2022/04/18;VBarbosa1161;2;163.200
Book0000020760;2022/04/17;2022/04/18;LisReis780;1;163.200
Book0000020762;2022/04/17;2022/04/20;INeves1112;3;489.600
Book0000020763;2022/04/17;2022/04/20;MaMarques;4;489.600
Book0000020769;2022/04/17;2022/04/19;JuFonseca633;1;326.400
Book0000023218;2022/04/04;2022/04/06;NGarcia;4;326.400
Book0000023221;2022/04/04;2022/04/06;MatMelo766;2;326.400
Book0000023228;2022/04/04;2022/04/06;ITeixeira955;1;326.400
Book0000023229;2022/04/04;2022/04/06;MatildMartins;2;326.400
Book0000023232;2022/04/04;2022/04/06;BianPinheiro;2;326.400
Book0000023238;2022/04/04;2022/04/05;EduVicente1125;3;163.200
Book0000023240;2022/04/04;2022/04/08;BMarques933;4;652.800
Book0000023247;2022/04/04;2022/04/05;TPinheiro590;3;163.200
Book0000023249;2022/04/04;2022/04/05;WSá;3;163.200
Book0000023258;2022/04/04;2022/04/07;CarlotSilva;1;489.600
Book0000023264;2022/04/04;2022/04/05;PedrRodrigues773;1;163.200
Book0000023265;2022/04/04;2022/04/07;LisaAnjos1647;1;489.600
Book0000023268;2022/04/04;2022/04/05;CaPereira;2;163.200
Book0000023271;2022/04/04;2022/04/08;NMartins;4;652.800
Book0000023277;2022/04/04;2022/04/05;NoLourenço-Maia493;1;163.200
Book0000023280;2022/04/04;2022/04/07;ENogueira;4;489.600
Book0000023283;2022/04/04;2022/04/06;Íris-EMatos;1;326.400
Book0000025302;2022/03/16;2022/03/17;JCorreia;3;163.200
Book0000025311;2022/03/16;2022/03/19;LeonoRamos538;4;489.600
Book0000025314;2022/03/16;2022/03/18;MárBarros202;4;326.400
Book0000025318;2022/03/16;2022/03/18;NoValente;1;326.400
Book0000025324;2022/03/16;2022/03/17;RodrAndrade1576;2;163.200
Book0000025328;2022/03/16;2022/03/18;MAraújo1317;4;326.400
Book0000025330;2022/03/16;2022/03/20;EvBarbosa1717;1;652.800
Book0000025339;2022/03/16;2022/03/17;FáJesus;3;163.200
Book0000025340;2022/03/16;2022/03/20;ÂngeCoelho;1;652.800
Book0000035335;2022/01/17;2022/01/18;AValente;2;163.200
Book0000035343;2022/01/17;2022/01/21;RodrNunes;3;652.800
Book0000035356;2022/01/17;2022/01/19;MaFigueiredo650;1;326.400
Book0000035365;2022/01/17;2022/01/18;TiagGuerreiro;4;163.200
Book0000035383;2022/01/17;2022/01/19;MEsteves28;3;326.400
Book0000035390;2022/01/17;2022/01/21;GabrieVicente;4;652.800
Book0000035172;2022/01/09;2022/01/13;ErikFreitas199;2;652.800
Book0000035175;2022/01/09;2022/01/10;SoBranco734;4;163.200
Book0000035177;2022/01/09;2022/01/13;JoaquMartins-Assunção;3;652.800
Book0000035179;2022/01/09;2022/01/12;SantCruz;2;489.600
Book0000035182;2022/01/09;2022/01/13;ISoares-Macedo1152;4;652.800
Book0000035194;2022/01/09;2022/01/11;ValCosta;3;326.400
Book0000035196;2022/01/09;2022/01/12;EdGaspar;2;489.600
Book0000035198;2022/01/09;2022/01/12;MargarBatista399;3;489.600
Book0000035208;2022/01/09;2022/01/11;GaspPires539;2;326.400
Book0000035216;2022/01/09;2022/01/10;SePinho;1;163.200
Book0000035218;2022/01/09;2022/01/11;BrMachado;4;326.400
Book0000029427;2021/10/19;2021/10/21;WiAzevedo951;4;326.400
Book0000029444;2021/10/19;2021/10/22;CarlCastro;3;489.600
Book0000029449;2021/10/19;2021/10/23;RicardPacheco;1;652.800
Book0000029453;2021/10/19;2021/10/21;DuartCorreia;1;326.400
Book0000029460;2021/10/19;2021/10/22;SFerreira743;4;489.600
Book0000029466;2021/10/19;2021/10/20;YarBarros707;4;163.200
Book0000029467;2021/10/19;2021/10/21;TomSantos1401;4;326.400
Book0000029469;2021/10/19;2021/10/23;AMaia;2;652.800
Book0000029471;2021/10/19;2021/10/23;IvTeixeira943;4;652.800
Book0000025006;2021/08/19;2021/08/21;JosCardoso-Fonseca870;1;326.400
Book0000025010;2021/08/19;2021/08/21;CAlves;1;326.400
Book0000025015;2021/08/19;2021/08/21;IBatista40;4;326.400
Book0000025020;2021/08/19;2021/08/22;ConstanLourenço;3;489.600
Book0000025021;2021/08/19;2021/08/23;JOliveira1146;3;652.800
Book0000025024;2021/08/19;2021/08/20;VictAnjos436;2;163.200
Book0000025026;2021/08/19;2021/08/23;ErOliveira-Ferreira1577;2;652.800
Book0000025032;2021/08/19;2021/08/21;AlíCruz;3;326.400
Book0000025037;2021/08/19;2021/08/23;EmílAmorim;1;652.800
Book0000025043;2021/08/19;2021/08/20;PMacedo;3;163.200
Book0000025044;2021/08/19;2021/08/21;SebastBrito-Melo1763;1;326.400
Book0000025047;2021/08/19;2021/08/22;LeandrCardoso;1;489.600
Book0000038448;2021/08/17;2021/08/20;JMonteiro1395;4;489.600
Book0000038457;2021/08/17;2021/08/21;RFreitas-Nascimento;2;652.800
Book0000038462;2021/08/17;2021/08/20;VictóAssunção1696;4;489.600
Book0000038463;2021/08/17;2021/08/20;ÂPinto-Barros1762;4;489.600
Book0000038464;2021/08/17;2021/08/21;IsabeMachado;1;652.800
Book0000038466;2021/08/17;2021/08/21;IAssunção;3;652.800
Book0000038467;2021/08/17;2021/08/20;SaMendes1396;2;489.600
Book0000038471;2021/08/17;2021/08/20;VitórRodrigues;3;489.600
Book0000038473;2021/08/17;2021/08/19;PNeto1492;2;326.400
Book0000038474;2021/08/17;2021/08/19;MiSantos-Assunção221;2;326.400
Book0000036502;2021/07/20;2021/07/22;MaAzevedo1565;2;326.400
Book0000036504;2021/07/20;2021/07/23;DBranco818;2;489.600
Book0000036511;2021/07/20;2021/07/24;RenatCarneiro;2;652.800
Book0000036513;2021/07/20;2021/07/22;Juliana-Branco;1;326.400
Book0000036518;2021/07/20;2021/07/21;AntóBorges1867;4;163.200
Book0000036522;2021/07/20;2021/07/24;PaulMonteiro;4;652.800
Book0000036523;2021/07/20;2021/07/24;MaVicente;2;652.800
Book0000036536;2021/07/20;2021/07/22;SaPereira;4;326.400
Book0000036541;2021/07/20;2021/07/22;Diana-LMelo;1;326.400
Book0000036542;2021/07/20;2021/07/24;DuarHenriques997;4;652.800
Book0000036545;2021/07/20;2021/07/22;JorgVieira;4;326.400
Book0000036564;2021/07/20;2021/07/24;EriLopes1679;1;652.800
Book0000013476;2021/07/18;2021/07/22;CarolinNeto1295;4;652.800
Book0000013477;2021/07/18;2021/07/20;FSantos1584;1;326.400
Book0000013478;2021/07/18;2021/07/22;SiNeto769;2;652.800
Book0000013483;2021/07/18;2021/07/20;VioletNogueira;2;326.400
Book0000013484;2021/07/18;2021/07/19;YasFigueiredo;4;163.200
Book0000013486;2021/07/18;2021/07/20;SamCorreia812;3;326.400
Book0000013499;2021/07/18;2021/07/19;XaviMartins1258;4;163.200
Book0000013507;2021/07/18;2021/07/20;ValentinaTavares894;1;326.400
Book0000013513;2021/07/18;2021/07/21;LNogueira649;4;489.600
Book0000013514;2021/07/18;2021/07/21;KVaz1748;1;489.600
Book0000013518;2021/07/18;2021/07/22;FiCarvalho;3;652.800
Book0000013521;2021/07/18;2021/07/19;VaNascimento;4;163.200
Book0000013526;2021/07/18;2021/07/20;VeFernandes;3;326.400
Book0000013527;2021/07/18;2021/07/21;IvaLopes1310;4;489.600
Book0000013529;2021/07/18;2021/07/22;MatMagalhães-Costa559;3;652.800
Book0000014845;2021/07/01;2021/07/05;IvaMatias;3;652.800
Book0000014852;2021/07/01;2021/07/04;MarMorais248;4;489.600
Book0000014871;2021/07/01;2021/07/04;LuTavares-Santos118;1;489.600
Book0000014874;2021/07/01;2021/07/04;DuartMartins1992;4;489.600
Book0000014875;2021/07/01;2021/07/04;ReLourenço941;3;489.600
Book0000014877;2021/07/01;2021/07/04;MárAzevedo151;3;489.600
Book0000014885;2021/07/01;2021/07/02;ÁlHenriques;2;163.200
Book0000014892;2021/07/01;2021/07/02;TDomingues;3;163.200
Book0000014428;2021/04/17;2021/04/20;EdSousa;2;489.600
Book0000014431;2021/04/17;2021/04/18;LourenLourenço;3;163.200
Book0000014436;2021/04/17;2021/04/20;RuRocha;1;489.600
Book0000014439;2021/04/17;2021/04/21;SérgAlves;1;652.800
Book0000014440;2021/04/17;2021/04/21;FiRibeiro-Abreu90;2;652.800
Book0000014442;2021/04/17;2021/04/18;NicRamos1169;2;163.200
Book0000014457;2021/04/17;2021/04/21;SiMachado204;3;652.800
Book0000014464;2021/04/17;2021/04/19;IMagalhães-Nogueira;2;326.400
Book0000014468;2021/04/17;2021/04/21;TCruz728;3;652.800
Book0000014469;2021/04/17;2021/04/20;XavieFernandes-Vicente1648;4;489.600
Book0000014473;2021/04/17;2021/04/20;DavCastro-Abreu702;2;489.600
Book0000014474;2021/04/17;2021/04/20;LouMendes93;1;489.600
Book0000034877;2021/04/15;2021/04/17;CarolFerreira1791;4;326.400
Book0000034887;2021/04/15;2021/04/19;LeandrGonçalves-Morais;4;652.800
Book0000034889;2021/04/15;2021/04/18;LisandCarneiro1035;2;489.600
Book0000034896;2021/04/15;2021/04/18;Irina-SofBranco419;1;489.600
Book0000034897;2021/04/15;2021/04/17;DenMota1001;1;326.400
Book0000034903;2021/04/15;2021/04/16;MiPereira;4;163.200
Book0000034905;2021/04/15;2021/04/16;DMorais862;2;163.200
Book0000034907;2021/04/15;2021/04/16;IsmaeMota829;3;163.200
Book0000034911;2021/04/15;2021/04/16;ISoares-Macedo1152;2;163.200
Book0000034913;2021/04/15;2021/04/18;PeLeal199;1;489.600
Book0000034914;2021/04/15;2021/04/17;BryaMagalhães1113;3;326.400
Book0000034919;2021/04/15;2021/04/17;SEsteves1717;2;326.400
Book0000034926;2021/04/15;2021/04/19;MaCoelho616;2;652.800
Book0000034940;2021/04/15;2021/04/16;EduarRamos1610;3;163.200
Book0000010194;2021/04/08;2021/04/10;CamSimões;3;326.400
Book0000010200;2021/04/08;2021/04/10;ToAlmeida;4;326.400
Book0000010206;2021/04/08;2021/04/12;JoaCampos94;1;652.800
Book0000010227;2021/04/08;2021/04/09;LeonoMoura256;2;163.200
Book0000010231;2021/04/08;2021/04/10;KBatista1576;4;326.400
Book0000010238;2021/04/08;2021/04/12;GabrPinheiro;4;652.800
Book0000010240;2021/04/08;2021/04/11;KeviAntunes;2;489.600
Book0000010241;2021/04/08;2021/04/10;MáriFerreira;1;326.400
Book0000010244;2021/04/08;2021/04/09;ISoares-Macedo1152;3;163.200
Book0000010260;2021/04/08;2021/04/11;ECruz;2;489.600
Book0000010266;2021/04/08;2021/04/10;LouAlmeida;2;326.400
Book0000026854;2021/04/08;2021/04/12;JoaCorreia1735;4;652.800
Book0000026858;2021/04/08;2021/04/09;MarRibeiro126;1;163.200
Book0000026861;2021/04/08;2021/04/09;JoPires389;3;163.200
Book0000026866;2021/04/08;2021/04/10;CarolNogueira;3;326.400
Book0000026867;2021/04/08;2021/04/09;HeleAmaral;1;163.200
Book0000026883;2021/04/08;2021/04/11;NNunes;3;489.600
Book0000026885;2021/04/08;2021/04/09;JorgLoureiro285;2;163.200
Book0000026888;2021/04/08;2021/04/12;CésaRamos1328;1;652.800
